order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total
OI001531,O00941,P025,1,599,10,539.1
OI001532,O00942,P014,1,499,15,424.15
OI001533,O00942,P018,1,349,10,314.1
OI001534,O00942,P020,1,349,5,331.55
OI001535,O00943,P022,1,499,0,499.0
OI001536,O00944,P025,1,599,5,569.05
OI001537,O00945,P006,1,599,10,539.1
OI001538,O00945,P007,2,699,10,1258.2
OI001539,O00945,P021,1,399,10,359.1
OI001540,O00945,P013,1,399,0,399.0
OI001541,O00946,P015,1,449,15,381.65
OI001542,O00946,P004,1,649,10,584.1
OI001543,O00947,P009,1,349,0,349.0
OI001544,O00948,P019,1,399,10,359.1
OI001545,O00948,P009,2,349,0,698.0
OI001546,O00948,P023,1,499,25,374.25
OI001547,O00949,P012,1,449,0,449.0
OI001548,O00950,P010,1,399,0,399.0
OI001549,O00950,P003,1,699,10,629.1
OI001550,O00951,P012,2,449,5,853.1
OI001551,O00952,P026,2,449,5,853.1
OI001552,O00953,P024,1,799,10,719.1
OI001553,O00953,P007,2,699,10,1258.2
OI001554,O00953,P002,1,599,5,569.05
OI001555,O00954,P002,1,599,0,599.0
OI001556,O00954,P003,1,699,10,629.1
OI001557,O00955,P027,2,399,10,718.2
OI001558,O00956,P022,1,499,5,474.05
OI001559,O00956,P016,1,299,15,254.15
OI001560,O00956,P024,1,799,10,719.1
OI001561,O00957,P007,1,699,15,594.15
OI001562,O00957,P011,1,349,10,314.1
OI001563,O00958,P002,1,599,5,569.05
OI001564,O00958,P006,1,599,10,539.1
OI001565,O00959,P004,1,649,10,584.1
OI001566,O00959,P012,1,449,5,426.55
OI001567,O00959,P010,1,399,10,359.1
OI001568,O00960,P006,2,599,15,1018.3
OI001569,O00961,P017,1,299,0,299.0
OI001570,O00961,P009,3,349,0,1047.0
OI001571,O00961,P011,1,349,15,296.65
OI001572,O00962,P024,1,799,0,799.0
OI001573,O00962,P003,1,699,20,559.2
OI001574,O00963,P017,1,299,0,299.0
OI001575,O00964,P003,1,699,5,664.05
OI001576,O00965,P008,2,799,20,1278.4
OI001577,O00966,P004,1,649,10,584.1
OI001578,O00967,P001,1,549,25,411.75
OI001579,O00968,P015,3,449,5,1279.65
OI001580,O00969,P025,1,599,0,599.0
OI001581,O00969,P016,1,299,0,299.0
OI001582,O00970,P002,1,599,5,569.05
OI001583,O00971,P005,2,699,5,1328.1
OI001584,O00972,P001,1,549,5,521.55
OI001585,O00973,P004,2,649,15,1103.3
OI001586,O00974,P025,1,599,15,509.15
OI001587,O00975,P003,2,699,10,1258.2
OI001588,O00975,P009,1,349,20,279.2
OI001589,O00975,P010,1,399,25,299.25
OI001590,O00976,P010,1,399,25,299.25
OI001591,O00976,P004,1,649,15,551.65
OI001592,O00977,P002,1,599,10,539.1
OI001593,O00978,P004,1,649,10,584.1
OI001594,O00978,P016,1,299,20,239.2
OI001595,O00979,P002,1,599,5,569.05
OI001596,O00980,P019,1,399,15,339.15
OI001597,O00980,P025,1,599,20,479.2
OI001598,O00981,P027,1,399,0,399.0
OI001599,O00982,P003,1,699,25,524.25
OI001600,O00982,P026,1,449,15,381.65
OI001601,O00982,P002,2,599,20,958.4
OI001602,O00982,P002,1,599,0,599.0
OI001603,O00983,P003,3,699,5,1992.15
OI001604,O00983,P015,1,449,0,449.0
OI001605,O00984,P002,1,599,0,599.0
OI001606,O00985,P003,1,699,0,699.0
OI001607,O00986,P014,2,499,0,998.0
OI001608,O00987,P009,1,349,10,314.1
OI001609,O00988,P024,3,799,5,2277.15
OI001610,O00989,P020,1,349,25,261.75
OI001611,O00989,P007,1,699,0,699.0
OI001612,O00990,P004,2,649,5,1233.1
OI001613,O00991,P018,1,349,15,296.65
OI001614,O00991,P026,1,449,10,404.1
OI001615,O00991,P013,1,399,20,319.2
OI001616,O00992,P006,1,599,15,509.15
OI001617,O00993,P027,1,399,25,299.25
OI001618,O00993,P007,2,699,10,1258.2
OI001619,O00994,P012,1,449,15,381.65
OI001620,O00994,P010,1,399,10,359.1
OI001621,O00995,P020,2,349,10,628.2
OI001622,O00995,P006,2,599,5,1138.1
OI001623,O00995,P019,1,399,5,379.05
OI001624,O00996,P005,1,699,0,699.0
OI001625,O00997,P020,1,349,5,331.55
OI001626,O00998,P026,1,449,25,336.75
OI001627,O00999,P017,1,299,10,269.1
OI001628,O01000,P004,2,649,0,1298.0
OI001629,O01001,P006,1,599,15,509.15
OI001630,O01001,P022,1,499,10,449.1
OI001631,O01002,P005,1,699,5,664.05
OI001632,O01003,P004,2,649,0,1298.0
OI001633,O01004,P018,1,349,25,261.75
OI001634,O01004,P012,2,449,0,898.0
OI001635,O01004,P015,1,449,10,404.1
OI001636,O01005,P015,1,449,0,449.0
OI001637,O01005,P012,1,449,10,404.1
OI001638,O01006,P005,1,699,5,664.05
OI001639,O01006,P009,1,349,5,331.55
OI001640,O01007,P009,1,349,25,261.75
OI001641,O01008,P002,2,599,10,1078.2
OI001642,O01009,P011,1,349,0,349.0
OI001643,O01009,P008,1,799,25,599.25
OI001644,O01010,P007,1,699,25,524.25
OI001645,O01010,P028,2,249,10,448.2
OI001646,O01011,P016,2,299,5,568.1
OI001647,O01012,P013,1,399,10,359.1
OI001648,O01012,P006,1,599,5,569.05
OI001649,O01013,P020,1,349,5,331.55
OI001650,O01014,P009,1,349,0,349.0
OI001651,O01014,P010,1,399,20,319.2
OI001652,O01015,P021,2,399,0,798.0
OI001653,O01016,P026,1,449,15,381.65
OI001654,O01017,P002,1,599,20,479.2
OI001655,O01018,P027,1,399,10,359.1
OI001656,O01018,P013,1,399,15,339.15
OI001657,O01019,P007,1,699,10,629.1
OI001658,O01020,P012,3,449,10,1212.3
OI001659,O01020,P009,1,349,20,279.2
OI001660,O01021,P010,1,399,10,359.1
OI001661,O01021,P010,2,399,20,638.4
OI001662,O01022,P006,1,599,5,569.05
OI001663,O01023,P010,1,399,15,339.15
OI001664,O01023,P003,1,699,5,664.05
OI001665,O01023,P015,1,449,10,404.1
OI001666,O01023,P016,1,299,0,299.0
OI001667,O01024,P023,1,499,10,449.1
OI001668,O01024,P015,1,449,5,426.55
OI001669,O01024,P025,2,599,5,1138.1
OI001670,O01024,P015,1,449,5,426.55
OI001671,O01025,P014,1,499,15,424.15
OI001672,O01025,P006,2,599,5,1138.1
OI001673,O01026,P014,1,499,0,499.0
OI001674,O01027,P024,2,799,0,1598.0
OI001675,O01027,P014,1,499,25,374.25
OI001676,O01028,P023,1,499,5,474.05
OI001677,O01029,P006,1,599,5,569.05
OI001678,O01030,P005,1,699,5,664.05
OI001679,O01030,P023,1,499,15,424.15
OI001680,O01031,P026,1,449,5,426.55
OI001681,O01031,P006,1,599,5,569.05
OI001682,O01032,P016,1,299,20,239.2
OI001683,O01033,P016,2,299,10,538.2
OI001684,O01033,P016,1,299,10,269.1
OI001685,O01034,P002,1,599,10,539.1
OI001686,O01034,P024,3,799,5,2277.15
OI001687,O01035,P022,1,499,15,424.15
OI001688,O01035,P027,1,399,5,379.05
OI001689,O01036,P005,3,699,10,1887.3
OI001690,O01036,P003,1,699,0,699.0
OI001691,O01037,P016,1,299,20,239.2
OI001692,O01037,P010,1,399,20,319.2
OI001693,O01038,P002,2,599,20,958.4
OI001694,O01039,P013,1,399,20,319.2
OI001695,O01040,P009,1,349,20,279.2
OI001696,O01041,P011,1,349,15,296.65
OI001697,O01041,P015,1,449,10,404.1
OI001698,O01042,P016,1,299,5,284.05
OI001699,O01043,P018,1,349,0,349.0
OI001700,O01043,P004,1,649,20,519.2
OI001701,O01043,P006,2,599,0,1198.0
OI001702,O01044,P010,1,399,10,359.1
OI001703,O01044,P025,2,599,20,958.4
OI001704,O01045,P006,1,599,15,509.15
OI001705,O01045,P009,2,349,0,698.0
OI001706,O01046,P003,1,699,15,594.15
OI001707,O01047,P021,1,399,5,379.05
OI001708,O01047,P005,2,699,15,1188.3
OI001709,O01048,P001,1,549,15,466.65
OI001710,O01048,P009,1,349,0,349.0
OI001711,O01049,P008,1,799,20,639.2
OI001712,O01049,P006,1,599,15,509.15
OI001713,O01050,P014,1,499,5,474.05
OI001714,O01050,P026,1,449,20,359.2
OI001715,O01051,P011,1,349,0,349.0
OI001716,O01052,P015,1,449,5,426.55
OI001717,O01052,P001,1,549,15,466.65
OI001718,O01053,P015,1,449,0,449.0
OI001719,O01054,P017,1,299,10,269.1
OI001720,O01054,P013,3,399,5,1137.15
OI001721,O01054,P024,1,799,15,679.15
OI001722,O01055,P014,1,499,20,399.2
OI001723,O01056,P009,2,349,5,663.1
OI001724,O01056,P010,1,399,15,339.15
OI001725,O01057,P004,1,649,15,551.65
OI001726,O01057,P005,1,699,0,699.0
OI001727,O01058,P023,1,499,15,424.15
OI001728,O01059,P018,1,349,5,331.55
OI001729,O01060,P024,1,799,10,719.1
OI001730,O01061,P016,1,299,0,299.0
OI001731,O01061,P013,1,399,15,339.15
OI001732,O01062,P012,2,449,5,853.1
OI001733,O01062,P025,2,599,5,1138.1
OI001734,O01062,P016,1,299,10,269.1
OI001735,O01063,P006,1,599,25,449.25
OI001736,O01064,P005,1,699,10,629.1
OI001737,O01064,P025,2,599,10,1078.2
OI001738,O01065,P009,1,349,20,279.2
OI001739,O01065,P014,1,499,0,499.0
OI001740,O01066,P014,1,499,10,449.1
OI001741,O01067,P019,1,399,5,379.05
OI001742,O01068,P019,2,399,10,718.2
OI001743,O01068,P018,1,349,10,314.1
OI001744,O01069,P011,1,349,10,314.1
OI001745,O01069,P016,1,299,20,239.2
OI001746,O01070,P009,1,349,15,296.65
OI001747,O01071,P022,3,499,0,1497.0
OI001748,O01072,P005,1,699,10,629.1
OI001749,O01073,P011,1,349,0,349.0
OI001750,O01073,P022,1,499,25,374.25
OI001751,O01074,P014,2,499,10,898.2
OI001752,O01075,P028,1,249,10,224.1
OI001753,O01075,P010,1,399,15,339.15
OI001754,O01076,P009,1,349,0,349.0
OI001755,O01077,P010,2,399,5,758.1
OI001756,O01077,P025,2,599,0,1198.0
OI001757,O01077,P004,1,649,5,616.55
OI001758,O01078,P001,1,549,20,439.2
OI001759,O01079,P010,1,399,15,339.15
OI001760,O01080,P002,1,599,20,479.2
OI001761,O01080,P018,2,349,0,698.0
OI001762,O01080,P009,1,349,10,314.1
OI001763,O01081,P015,1,449,5,426.55
OI001764,O01081,P013,1,399,0,399.0
OI001765,O01082,P025,1,599,10,539.1
OI001766,O01083,P012,1,449,15,381.65
OI001767,O01084,P023,1,499,0,499.0
OI001768,O01085,P015,2,449,25,673.5
OI001769,O01086,P013,1,399,5,379.05
OI001770,O01087,P011,1,349,0,349.0
OI001771,O01087,P021,1,399,0,399.0
OI001772,O01088,P004,2,649,10,1168.2
OI001773,O01089,P008,1,799,0,799.0
OI001774,O01089,P014,1,499,10,449.1
OI001775,O01089,P014,1,499,10,449.1
OI001776,O01089,P020,1,349,5,331.55
OI001777,O01090,P018,2,349,10,628.2
OI001778,O01091,P018,1,349,10,314.1
OI001779,O01091,P022,1,499,15,424.15
OI001780,O01091,P002,1,599,20,479.2
OI001781,O01092,P002,1,599,5,569.05
OI001782,O01093,P024,1,799,5,759.05
OI001783,O01094,P014,2,499,0,998.0
OI001784,O01094,P028,2,249,5,473.1
OI001785,O01095,P022,1,499,5,474.05
OI001786,O01095,P010,1,399,20,319.2
OI001787,O01096,P008,1,799,15,679.15
OI001788,O01096,P012,1,449,15,381.65
OI001789,O01097,P014,1,499,25,374.25
OI001790,O01098,P013,2,399,15,678.3
OI001791,O01099,P020,1,349,5,331.55
OI001792,O01099,P012,2,449,0,898.0
OI001793,O01100,P015,3,449,25,1010.25
OI001794,O01100,P013,2,399,5,758.1
OI001795,O01101,P012,1,449,5,426.55
OI001796,O01102,P014,3,499,10,1347.3
OI001797,O01103,P025,1,599,15,509.15
OI001798,O01104,P028,1,249,0,249.0
OI001799,O01105,P026,1,449,0,449.0
OI001800,O01105,P014,1,499,5,474.05
OI001801,O01106,P018,1,349,10,314.1
OI001802,O01107,P003,2,699,0,1398.0
OI001803,O01107,P012,3,449,15,1144.95
OI001804,O01107,P011,2,349,25,523.5
OI001805,O01108,P001,1,549,10,494.1
OI001806,O01108,P007,1,699,0,699.0
OI001807,O01109,P006,1,599,15,509.15
OI001808,O01110,P010,1,399,5,379.05
OI001809,O01110,P001,1,549,15,466.65
OI001810,O01111,P018,1,349,0,349.0
OI001811,O01112,P002,1,599,15,509.15
OI001812,O01113,P011,3,349,20,837.6
OI001813,O01113,P018,1,349,5,331.55
OI001814,O01114,P015,1,449,5,426.55
OI001815,O01115,P026,1,449,0,449.0
OI001816,O01116,P001,1,549,10,494.1
OI001817,O01117,P011,1,349,0,349.0
OI001818,O01118,P021,1,399,20,319.2
OI001819,O01119,P011,1,349,25,261.75
OI001820,O01119,P001,2,549,15,933.3
OI001821,O01119,P006,1,599,15,509.15
OI001822,O01119,P006,2,599,0,1198.0
OI001823,O01120,P018,2,349,15,593.3
OI001824,O01121,P015,1,449,5,426.55
OI001825,O01122,P008,1,799,0,799.0
OI001826,O01122,P009,1,349,5,331.55
OI001827,O01123,P021,1,399,10,359.1
OI001828,O01123,P024,2,799,20,1278.4
OI001829,O01124,P010,3,399,25,897.75
OI001830,O01124,P016,1,299,0,299.0
OI001831,O01125,P026,2,449,5,853.1
OI001832,O01125,P019,1,399,15,339.15
OI001833,O01126,P005,3,699,5,1992.15
OI001834,O01127,P024,1,799,0,799.0
OI001835,O01128,P015,1,449,15,381.65
OI001836,O01128,P001,1,549,0,549.0
OI001837,O01129,P026,1,449,10,404.1
OI001838,O01130,P002,2,599,5,1138.1
OI001839,O01130,P023,3,499,5,1422.15
OI001840,O01131,P012,1,449,10,404.1
OI001841,O01131,P002,1,599,5,569.05
OI001842,O01131,P002,1,599,10,539.1
OI001843,O01132,P008,2,799,10,1438.2
OI001844,O01133,P003,2,699,15,1188.3
OI001845,O01134,P025,1,599,0,599.0
OI001846,O01135,P009,1,349,0,349.0
OI001847,O01135,P028,2,249,5,473.1
OI001848,O01136,P026,2,449,25,673.5
OI001849,O01136,P015,1,449,0,449.0
OI001850,O01137,P003,1,699,0,699.0
OI001851,O01138,P013,1,399,10,359.1
OI001852,O01139,P015,1,449,25,336.75
OI001853,O01140,P008,3,799,0,2397.0
OI001854,O01141,P009,2,349,15,593.3
OI001855,O01141,P028,1,249,5,236.55
OI001856,O01141,P012,1,449,5,426.55
OI001857,O01142,P020,1,349,0,349.0
OI001858,O01142,P007,1,699,0,699.0
OI001859,O01143,P008,1,799,5,759.05
OI001860,O01144,P022,1,499,0,499.0
OI001861,O01144,P014,1,499,15,424.15
OI001862,O01145,P011,1,349,10,314.1
OI001863,O01146,P028,1,249,20,199.2
OI001864,O01147,P018,1,349,0,349.0
OI001865,O01148,P002,1,599,0,599.0
OI001866,O01149,P006,2,599,5,1138.1
OI001867,O01150,P010,1,399,10,359.1
OI001868,O01150,P019,1,399,20,319.2
OI001869,O01151,P011,1,349,0,349.0
OI001870,O01151,P012,2,449,5,853.1
OI001871,O01151,P024,1,799,0,799.0
OI001872,O01151,P025,1,599,10,539.1
OI001873,O01152,P017,2,299,0,598.0
OI001874,O01152,P011,1,349,15,296.65
OI001875,O01153,P011,1,349,10,314.1
OI001876,O01154,P017,1,299,20,239.2
OI001877,O01154,P009,1,349,0,349.0
OI001878,O01155,P014,2,499,5,948.1
OI001879,O01156,P015,1,449,10,404.1
OI001880,O01157,P001,2,549,5,1043.1
OI001881,O01158,P004,1,649,10,584.1
OI001882,O01158,P023,2,499,10,898.2
OI001883,O01158,P017,1,299,20,239.2
OI001884,O01159,P021,1,399,5,379.05
OI001885,O01159,P021,1,399,5,379.05
OI001886,O01160,P024,1,799,5,759.05
OI001887,O01161,P021,2,399,20,638.4
OI001888,O01162,P006,1,599,10,539.1
OI001889,O01163,P010,1,399,5,379.05
OI001890,O01163,P011,1,349,0,349.0
OI001891,O01164,P018,1,349,5,331.55
OI001892,O01164,P011,1,349,0,349.0
OI001893,O01164,P018,1,349,10,314.1
OI001894,O01164,P005,2,699,15,1188.3
OI001895,O01165,P028,2,249,0,498.0
OI001896,O01166,P004,2,649,15,1103.3
OI001897,O01166,P026,2,449,5,853.1
OI001898,O01167,P012,1,449,0,449.0
OI001899,O01168,P009,1,349,0,349.0
OI001900,O01169,P023,1,499,5,474.05
OI001901,O01170,P017,1,299,0,299.0
OI001902,O01171,P003,1,699,15,594.15
OI001903,O01171,P018,1,349,10,314.1
OI001904,O01172,P027,1,399,15,339.15
OI001905,O01172,P003,1,699,20,559.2
OI001906,O01173,P004,1,649,5,616.55
OI001907,O01174,P010,3,399,10,1077.3
OI001908,O01175,P013,2,399,10,718.2
OI001909,O01176,P024,2,799,5,1518.1
OI001910,O01176,P016,1,299,0,299.0
OI001911,O01177,P006,1,599,10,539.1
OI001912,O01178,P005,1,699,15,594.15
OI001913,O01178,P014,3,499,10,1347.3
OI001914,O01179,P015,2,449,10,808.2
OI001915,O01180,P018,1,349,10,314.1
OI001916,O01181,P004,1,649,0,649.0
OI001917,O01181,P001,1,549,15,466.65
OI001918,O01182,P004,2,649,5,1233.1
OI001919,O01183,P003,1,699,15,594.15
OI001920,O01183,P024,2,799,5,1518.1
OI001921,O01183,P006,1,599,10,539.1
OI001922,O01183,P008,1,799,10,719.1
OI001923,O01184,P008,1,799,10,719.1
OI001924,O01185,P027,1,399,10,359.1
OI001925,O01185,P003,1,699,10,629.1
OI001926,O01186,P008,1,799,5,759.05
OI001927,O01186,P028,1,249,5,236.55
OI001928,O01186,P002,1,599,5,569.05
OI001929,O01187,P012,1,449,0,449.0
OI001930,O01187,P025,2,599,15,1018.3
OI001931,O01188,P004,1,649,5,616.55
OI001932,O01188,P018,2,349,5,663.1
OI001933,O01189,P017,1,299,10,269.1
OI001934,O01190,P011,3,349,5,994.65
OI001935,O01190,P003,1,699,20,559.2
OI001936,O01190,P011,1,349,0,349.0
OI001937,O01191,P020,3,349,5,994.65
OI001938,O01191,P014,1,499,10,449.1
OI001939,O01191,P018,1,349,10,314.1
OI001940,O01192,P004,1,649,5,616.55
OI001941,O01192,P011,1,349,10,314.1
OI001942,O01192,P013,1,399,15,339.15
OI001943,O01193,P018,1,349,10,314.1
OI001944,O01194,P004,1,649,15,551.65
OI001945,O01195,P004,1,649,20,519.2
OI001946,O01196,P020,1,349,5,331.55
OI001947,O01196,P014,2,499,10,898.2
OI001948,O01197,P016,1,299,0,299.0
OI001949,O01197,P001,1,549,0,549.0
OI001950,O01198,P001,1,549,25,411.75
OI001951,O01199,P002,2,599,5,1138.1
OI001952,O01199,P028,1,249,10,224.1
OI001953,O01200,P003,3,699,20,1677.6
OI001954,O01201,P021,1,399,15,339.15
OI001955,O01202,P028,2,249,20,398.4
OI001956,O01203,P013,1,399,0,399.0
OI001957,O01203,P004,1,649,10,584.1
OI001958,O01204,P014,1,499,0,499.0
OI001959,O01204,P011,1,349,5,331.55
OI001960,O01205,P010,1,399,0,399.0
OI001961,O01206,P008,1,799,0,799.0
OI001962,O01207,P006,1,599,5,569.05
OI001963,O01208,P003,1,699,5,664.05
OI001964,O01208,P024,2,799,20,1278.4
OI001965,O01209,P011,1,349,10,314.1
OI001966,O01210,P006,1,599,20,479.2
OI001967,O01211,P021,1,399,15,339.15
OI001968,O01212,P016,1,299,5,284.05
OI001969,O01213,P017,2,299,10,538.2
OI001970,O01213,P017,1,299,5,284.05
OI001971,O01214,P023,1,499,15,424.15
OI001972,O01215,P016,2,299,10,538.2
OI001973,O01215,P024,1,799,15,679.15
OI001974,O01215,P011,2,349,0,698.0
OI001975,O01216,P005,1,699,20,559.2
OI001976,O01216,P021,1,399,5,379.05
OI001977,O01216,P011,2,349,10,628.2
OI001978,O01217,P024,1,799,5,759.05
OI001979,O01218,P011,1,349,10,314.1
OI001980,O01218,P028,1,249,5,236.55
OI001981,O01218,P014,3,499,10,1347.3
OI001982,O01218,P002,2,599,5,1138.1
OI001983,O01219,P016,1,299,5,284.05
OI001984,O01219,P018,1,349,20,279.2
OI001985,O01219,P011,1,349,5,331.55
OI001986,O01220,P002,2,599,10,1078.2
OI001987,O01220,P009,1,349,0,349.0
OI001988,O01220,P023,2,499,10,898.2
OI001989,O01221,P002,1,599,10,539.1
OI001990,O01222,P004,2,649,10,1168.2
OI001991,O01223,P001,1,549,10,494.1
OI001992,O01223,P004,1,649,10,584.1
OI001993,O01224,P014,1,499,10,449.1
OI001994,O01225,P004,1,649,20,519.2
OI001995,O01225,P025,1,599,5,569.05
OI001996,O01226,P025,1,599,15,509.15
OI001997,O01226,P002,2,599,0,1198.0
OI001998,O01226,P001,1,549,20,439.2
OI001999,O01227,P013,1,399,10,359.1
OI002000,O01228,P001,1,549,5,521.55
OI002001,O01228,P009,1,349,0,349.0
OI002002,O01229,P012,1,449,10,404.1
OI002003,O01229,P004,1,649,10,584.1
OI002004,O01229,P009,1,349,15,296.65
OI002005,O01230,P011,1,349,25,261.75
OI002006,O01231,P016,2,299,0,598.0
OI002007,O01231,P004,1,649,0,649.0
OI002008,O01231,P018,3,349,10,942.3
OI002009,O01232,P025,2,599,10,1078.2
OI002010,O01232,P027,2,399,10,718.2
OI002011,O01232,P016,1,299,15,254.15
OI002012,O01232,P004,1,649,20,519.2
OI002013,O01233,P006,1,599,0,599.0
OI002014,O01234,P028,1,249,0,249.0
OI002015,O01235,P006,1,599,20,479.2
OI002016,O01235,P001,1,549,5,521.55
OI002017,O01236,P016,1,299,15,254.15
OI002018,O01237,P028,1,249,20,199.2
OI002019,O01237,P010,1,399,10,359.1
OI002020,O01237,P026,1,449,20,359.2
OI002021,O01238,P011,1,349,10,314.1
OI002022,O01239,P011,1,349,10,314.1
OI002023,O01240,P008,1,799,10,719.1
OI002024,O01240,P027,1,399,20,319.2
OI002025,O01241,P018,1,349,15,296.65
OI002026,O01241,P004,2,649,15,1103.3
OI002027,O01242,P004,1,649,15,551.65
OI002028,O01243,P028,2,249,20,398.4
OI002029,O01244,P001,2,549,10,988.2
OI002030,O01245,P014,1,499,15,424.15
OI002031,O01246,P016,2,299,0,598.0
OI002032,O01247,P028,1,249,0,249.0
OI002033,O01247,P006,1,599,15,509.15
OI002034,O01247,P026,1,449,5,426.55
OI002035,O01247,P017,1,299,20,239.2
OI002036,O01248,P013,1,399,0,399.0
OI002037,O01248,P001,1,549,0,549.0
OI002038,O01249,P014,1,499,20,399.2
OI002039,O01249,P011,2,349,15,593.3
OI002040,O01249,P006,2,599,10,1078.2
OI002041,O01250,P014,1,499,15,424.15
OI002042,O01250,P015,1,449,20,359.2
